item_id,year,month,seq,type,hs4,weight,quantity,value
KEUWZRKO,2025,2,3,1,8102,5160,0,302189
FQCLOEXA,2025,2,3,1,8102,3941,0,419383
APQGTRMF,2025,2,3,1,8105,0,0,0
ZCELVYQU,2025,2,3,1,8461,0,0,0
KAGJCHMR,2025,2,3,1,8467,8,7,196
KJNSOAHR,2025,2,3,1,8479,75631,0,2272271
KFQSHBNH,2025,2,3,1,8501,88578,682,2357478
RJCAXSGH,2025,2,3,1,8501,130955,175,1209650
QKXNTIIB,2025,2,3,1,8501,20214,6,226028
UQYUIVVR,2025,2,3,1,8501,15,1,780
GKQIJYDH,2025,2,3,1,8501,120585,28,988200
VBYCLTYZ,2025,2,3,1,8505,5805,0,127513
GYHKIVQT,2025,2,3,1,8505,200399,0,7766928
ROACSLMG,2025,2,3,1,8505,189213,0,574167
VMAQSTJE,2025,2,3,1,8527,26,14,555
XIFHSOWQ,2025,2,3,1,8708,121,0,8418
FITUEHWN,2025,2,3,1,8714,206,551,8315
UGEQLMXM,2025,2,3,1,8714,1253,0,95044
BUZIIBYG,2025,2,3,1,9403,1526054,0,4488975
DEWLVASR,2025,3,1,1,3038,24189,0,141506
JSLXRQOK,2025,3,1,1,5119,0,0,49
JBVHSUWY,2025,3,1,1,1210,505,0,11076
ELQGMQWE,2025,3,1,1,2002,84806,0,238089
AHMDUILJ,2025,3,1,1,2102,38732,0,127613
XIPPENFQ,2025,3,1,1,2501,24001,0,5303
FTSVTTSR,2025,3,1,1,2529,68000,0,37841
XMKRPGLB,2025,3,1,1,2529,907728,0,298625
ZKENOUDA,2025,3,1,1,2805,422,0,80197
BSRMSVTC,2025,3,1,1,2805,24,0,96666
DDEXPPXU,2025,3,1,1,2807,3411,0,6054
LLHREMKS,2025,3,1,1,2807,128,0,7682
DNMPSKTB,2025,3,1,1,2811,783040,0,1418115
WPQXWHYO,2025,3,1,1,2811,3085876,0,5363923
VWMBASNE,2025,3,1,1,2811,4426,0,31366
RJGPVEXX,2025,3,1,1,2811,17002,0,194387
ATLDMDBO,2025,3,1,1,2814,8401135,0,3325046
SAHWCZNH,2025,3,1,1,2825,25021,0,735965
LUENUFGA,2025,3,1,1,2833,223895,0,800673
HXYSSRXE,2025,3,1,1,2836,9203668,0,2176152
QRKRBYJL,2025,3,1,1,2841,5905,0,150763
FRHNWLNI,2025,3,1,1,2846,12277,0,471940
MBSBZBXA,2025,3,1,1,2846,5218,0,2780342
BJALXPFS,2025,3,1,1,2847,25,0,1236
RAWUKQMJ,2025,3,1,1,2916,68324,0,622790
ZGJXVMNI,2025,3,1,1,3006,753,0,584390
LRVGFDFM,2025,3,1,1,3102,160010,0,149469
BTMOEMEP,2025,3,1,1,3102,9299697,0,4151566
UXSPKBJR,2025,3,1,1,3206,770,0,500306
BEZYMBBT,2025,3,1,1,3207,1538,0,1548166
SAAYMURU,2025,3,1,1,3215,21,0,135
QJQJSWFU,2025,3,1,1,3307,21289,0,92767
EVBVXETX,2025,3,1,1,3404,786120,0,1829841
DUCMGGNW,2025,3,1,1,3806,266110,0,630811
OJIFIHMZ,2025,3,1,1,3815,342,0,16387
STZDBITS,2025,3,1,1,3815,196365,0,2317845
SNHYOVBM,2025,3,1,1,3824,104,0,2116
LPHPPJUG,2025,3,1,1,3824,543330,0,348625
FCYBOAXC,2025,3,1,1,3824,9027077,0,26824571
JPBRUTWP,2025,3,1,1,3904,186904,0,1233199
LTOYKIML,2025,3,1,1,3909,32101,0,47163
QVLMOEYE,2025,3,1,1,4202,1362,2089,321847
MIRCVAMV,2025,3,1,1,4408,1710,0,21544
JERHKLYW,2025,3,1,1,4601,1,0,43
ZXERAXWP,2025,3,1,1,4802,7,0,2644
LSOIUSXD,2025,3,1,1,5111,103,85,3240
XUOIQPFL,2025,3,1,1,5205,330118,0,973846
WBLJNPZQ,2025,3,1,1,5309,3768,15077,192061
OXKURKXR,2025,3,1,1,5402,9983,0,132049
WHPUAOID,2025,3,1,1,5512,36,28,1714
AXULOHBQ,2025,3,1,1,5515,5833,17957,37700
DBWLZWNK,2025,3,1,1,5602,18669,0,125677
NZKBIBNU,2025,3,1,1,5609,10877,0,114829
OKMBFVKS,2025,3,1,1,5705,213093,390598,352614
VUAFAIYJ,2025,3,1,1,6101,159,189,56106
CCLHWFWF,2025,3,1,1,6211,301382,913641,8937397
TGOELCAG,2025,3,1,1,7207,202040,0,117711
SDWAYPIK,2025,3,1,1,7207,889960,0,470180
FDXPMYGF,2025,3,1,1,7907,5,0,354
UIFPPCLR,2025,3,1,1,8102,900,0,23652
KEUWZRKO,2025,3,1,1,8102,1437,0,89190
FQCLOEXA,2025,3,1,1,8102,4249,0,512967
APQGTRMF,2025,3,1,1,8105,2365,0,19424
KAGJCHMR,2025,3,1,1,8467,3126,486,129656
KJNSOAHR,2025,3,1,1,8479,54110,0,1715733
KFQSHBNH,2025,3,1,1,8501,68854,602,1613717
RJCAXSGH,2025,3,1,1,8501,111521,152,1087044
QKXNTIIB,2025,3,1,1,8501,9350,3,223044
UQYUIVVR,2025,3,1,1,8501,36000,1,1263160
GKQIJYDH,2025,3,1,1,8501,1223033,222,13367376
VBYCLTYZ,2025,3,1,1,8505,6557,0,243170
GYHKIVQT,2025,3,1,1,8505,155981,0,6473927
ROACSLMG,2025,3,1,1,8505,146885,0,483833
VMAQSTJE,2025,3,1,1,8527,1848,3605,65990
XIFHSOWQ,2025,3,1,1,8708,193,0,8462
FITUEHWN,2025,3,1,1,8714,282,599,10152
UGEQLMXM,2025,3,1,1,8714,929,0,20362
BUZIIBYG,2025,3,1,1,9403,1654450,0,4917946
DEWLVASR,2025,3,2,1,3038,33545,0,170985
JSLXRQOK,2025,3,2,1,5119,0,0,224
JBVHSUWY,2025,3,2,1,1210,1,0,41
ELQGMQWE,2025,3,2,1,2002,167075,0,429525
AHMDUILJ,2025,3,2,1,2102,4052,0,20583
XIPPENFQ,2025,3,2,1,2501,8071,0,5909
FTSVTTSR,2025,3,2,1,2529,92000,0,48004
XMKRPGLB,2025,3,2,1,2529,448604,0,136040
FWUCPMMW,2025,3,2,1,2701,784,0,8970
ZKENOUDA,2025,3,2,1,2805,481,0,158528
WQMVCOEM,2025,3,2,1,2805,0,0,70
BSRMSVTC,2025,3,2,1,2805,129,0,37537
DDEXPPXU,2025,3,2,1,2807,1181,0,2017
LLHREMKS,2025,3,2,1,2807,297,0,6665
YSYHGLQK,2025,3,2,1,2807,5,0,2448
DNMPSKTB,2025,3,2,1,2811,706770,0,1337784
WPQXWHYO,2025,3,2,1,2811,1973981,0,3158481
VWMBASNE,2025,3,2,1,2811,8488,0,27796
RJGPVEXX,2025,3,2,1,2811,6921,0,160010
ATLDMDBO,2025,3,2,1,2814,25238673,0,10071975
SAHWCZNH,2025,3,2,1,2825,1560,0,75329
LUENUFGA,2025,3,2,1,2833,537211,0,1837652
HXYSSRXE,2025,3,2,1,2836,9652899,0,2323316
QRKRBYJL,2025,3,2,1,2841,32956,0,909581
FRHNWLNI,2025,3,2,1,2846,10024,0,664137
MBSBZBXA,2025,3,2,1,2846,31381,0,2815591
BJALXPFS,2025,3,2,1,2847,14130,0,24492
RAWUKQMJ,2025,3,2,1,2916,58853,0,1250393
ZGJXVMNI,2025,3,2,1,3006,1887,0,939580
LRVGFDFM,2025,3,2,1,3102,512001,0,489378
BTMOEMEP,2025,3,2,1,3102,10930181,0,5244625
UXSPKBJR,2025,3,2,1,3206,1035,0,81140
BEZYMBBT,2025,3,2,1,3207,2360,0,2288523
SAAYMURU,2025,3,2,1,3215,282,0,9090
QJQJSWFU,2025,3,2,1,3307,727,0,24996
EVBVXETX,2025,3,2,1,3404,570379,0,2171639
DUCMGGNW,2025,3,2,1,3806,59704,0,215618
OJIFIHMZ,2025,3,2,1,3815,18940,0,1097761
STZDBITS,2025,3,2,1,3815,864306,0,6436697
PYZMVUWD,2025,3,2,1,3824,800,0,2723
SNHYOVBM,2025,3,2,1,3824,1,0,159
LPHPPJUG,2025,3,2,1,3824,468873,0,269195
FCYBOAXC,2025,3,2,1,3824,13051689,0,47740130
JPBRUTWP,2025,3,2,1,3904,242785,0,2058924
LTOYKIML,2025,3,2,1,3909,25930,0,143673
QVLMOEYE,2025,3,2,1,4202,2528,9950,312178
MIRCVAMV,2025,3,2,1,4408,316,0,2351
JERHKLYW,2025,3,2,1,4601,8,0,194
ZXERAXWP,2025,3,2,1,4802,3376,0,8977
LSOIUSXD,2025,3,2,1,5111,210,712,16750
XUOIQPFL,2025,3,2,1,5205,454186,0,1400079
WBLJNPZQ,2025,3,2,1,5309,330,1572,22543
OXKURKXR,2025,3,2,1,5402,6651,0,49581
WHPUAOID,2025,3,2,1,5512,431,431,13797
AXULOHBQ,2025,3,2,1,5515,426,1256,2772
DBWLZWNK,2025,3,2,1,5602,12325,0,92164
NZKBIBNU,2025,3,2,1,5609,10394,0,133532
OKMBFVKS,2025,3,2,1,5705,474202,232384,768736
HCDTGMST,2025,3,2,1,6006,905,0,6964
VUAFAIYJ,2025,3,2,1,6101,346,609,42234
CCLHWFWF,2025,3,2,1,6211,609135,1931130,18038272
TGOELCAG,2025,3,2,1,7207,0,0,0
SDWAYPIK,2025,3,2,1,7207,2680230,0,1245330
FDXPMYGF,2025,3,2,1,7907,186,0,8386
UIFPPCLR,2025,3,2,1,8102,0,0,0
KEUWZRKO,2025,3,2,1,8102,1007,0,60075
FQCLOEXA,2025,3,2,1,8102,7147,0,798522
APQGTRMF,2025,3,2,1,8105,412,0,1317
ZCELVYQU,2025,3,2,1,8461,30007,3,1177260
KAGJCHMR,2025,3,2,1,8467,13,32,2840
KJNSOAHR,2025,3,2,1,8479,82333,0,2431585
KFQSHBNH,2025,3,2,1,8501,18790,215,620686
RJCAXSGH,2025,3,2,1,8501,173274,215,2045775
QKXNTIIB,2025,3,2,1,8501,91385,30,1731771
UQYUIVVR,2025,3,2,1,8501,23417,39,291864
GKQIJYDH,2025,3,2,1,8501,390849,25,10732458
VBYCLTYZ,2025,3,2,1,8505,7516,0,242471
GYHKIVQT,2025,3,2,1,8505,234252,0,9230673
ROACSLMG,2025,3,2,1,8505,176807,0,801461
VMAQSTJE,2025,3,2,1,8527,469,507,10972
XIFHSOWQ,2025,3,2,1,8708,167,0,6317
FITUEHWN,2025,3,2,1,8714,406,989,12677
UGEQLMXM,2025,3,2,1,8714,178,0,4202
BUZIIBYG,2025,3,2,1,9403,2816505,0,7301049
DEWLVASR,2025,3,3,1,3038,39866,0,133551
JSLXRQOK,2025,3,3,1,5119,0,0,0
JBVHSUWY,2025,3,3,1,1210,2460,0,44307
ELQGMQWE,2025,3,3,1,2002,45441,0,63160
AHMDUILJ,2025,3,3,1,2102,548,0,9205
XIPPENFQ,2025,3,3,1,2501,23043,0,29551
FTSVTTSR,2025,3,3,1,2529,48000,0,28400
XMKRPGLB,2025,3,3,1,2529,3591400,0,1547463
FWUCPMMW,2025,3,3,1,2701,0,0,0
QSDCUCLB,2025,3,3,1,2710,0,1,2
RCBZUSIM,2025,3,3,1,2805,0,0,210
ZKENOUDA,2025,3,3,1,2805,423,0,80558
WQMVCOEM,2025,3,3,1,2805,0,0,0
BSRMSVTC,2025,3,3,1,2805,748,0,292337
DDEXPPXU,2025,3,3,1,2807,200,0,319
LLHREMKS,2025,3,3,1,2807,492,0,5623
YSYHGLQK,2025,3,3,1,2807,2,0,176
DNMPSKTB,2025,3,3,1,2811,1179330,0,2161429
WPQXWHYO,2025,3,3,1,2811,2223589,0,3934821
VWMBASNE,2025,3,3,1,2811,5217,0,25125
RJGPVEXX,2025,3,3,1,2811,42602,0,304120
ATLDMDBO,2025,3,3,1,2814,43248569,0,15957387
SAHWCZNH,2025,3,3,1,2825,20001,0,519764
LUENUFGA,2025,3,3,1,2833,535604,0,1623574
HXYSSRXE,2025,3,3,1,2836,3709960,0,1020594
QRKRBYJL,2025,3,3,1,2841,22333,0,642515
FRHNWLNI,2025,3,3,1,2846,4308,0,91451
MBSBZBXA,2025,3,3,1,2846,1775,0,887687
BJALXPFS,2025,3,3,1,2847,13677,0,67938
RAWUKQMJ,2025,3,3,1,2916,61050,0,1233151
ZGJXVMNI,2025,3,3,1,3006,1458,0,1391944
LRVGFDFM,2025,3,3,1,3102,25570067,0,11605951
BTMOEMEP,2025,3,3,1,3102,14834424,0,7015047
UXSPKBJR,2025,3,3,1,3206,196,0,66990
BEZYMBBT,2025,3,3,1,3207,1440,0,1600358
SAAYMURU,2025,3,3,1,3215,6,0,263
QJQJSWFU,2025,3,3,1,3307,1270,0,14443
EVBVXETX,2025,3,3,1,3404,333614,0,1416096
DUCMGGNW,2025,3,3,1,3806,204832,0,472129
XIIEJNEE,2025,3,3,1,3815,25,0,37
OJIFIHMZ,2025,3,3,1,3815,23286,0,3026023
STZDBITS,2025,3,3,1,3815,1391714,0,12583341
PYZMVUWD,2025,3,3,1,3824,4801,0,26701
IGDVVKUD,2025,3,3,1,3824,2,0,240
SNHYOVBM,2025,3,3,1,3824,73792,0,1141184
LPHPPJUG,2025,3,3,1,3824,552522,0,322876
FCYBOAXC,2025,3,3,1,3824,10781001,0,38261207
JPBRUTWP,2025,3,3,1,3904,253568,0,2306294
LTOYKIML,2025,3,3,1,3909,49598,0,119508
QVLMOEYE,2025,3,3,1,4202,2294,3172,289954
MIRCVAMV,2025,3,3,1,4408,0,0,0
JERHKLYW,2025,3,3,1,4601,923,0,23191
ZXERAXWP,2025,3,3,1,4802,124,0,1196
LSOIUSXD,2025,3,3,1,5111,426,1597,25080
XUOIQPFL,2025,3,3,1,5205,251433,0,767903
WBLJNPZQ,2025,3,3,1,5309,1794,5353,42027
OXKURKXR,2025,3,3,1,5402,1754,0,16821
WHPUAOID,2025,3,3,1,5512,0,0,0
AXULOHBQ,2025,3,3,1,5515,419,1371,49555
DBWLZWNK,2025,3,3,1,5602,956,0,41856
NZKBIBNU,2025,3,3,1,5609,4547,0,88989
OKMBFVKS,2025,3,3,1,5705,285763,162240,513746
HCDTGMST,2025,3,3,1,6006,8110,0,43086
VUAFAIYJ,2025,3,3,1,6101,188,453,36926
CCLHWFWF,2025,3,3,1,6211,384471,1111087,11078664
TGOELCAG,2025,3,3,1,7207,279400,0,236773
SDWAYPIK,2025,3,3,1,7207,654580,0,346819
FDXPMYGF,2025,3,3,1,7907,11,0,640
UIFPPCLR,2025,3,3,1,8102,184,0,21506
KEUWZRKO,2025,3,3,1,8102,4000,0,232376
FQCLOEXA,2025,3,3,1,8102,1076,0,194048
APQGTRMF,2025,3,3,1,8105,0,0,0
ZCELVYQU,2025,3,3,1,8461,20,1,40
KAGJCHMR,2025,3,3,1,8467,16,22,1266
KJNSOAHR,2025,3,3,1,8479,328826,0,4579423
KFQSHBNH,2025,3,3,1,8501,58269,512,1368616
RJCAXSGH,2025,3,3,1,8501,166723,228,1880689
QKXNTIIB,2025,3,3,1,8501,9745,11,70926
UQYUIVVR,2025,3,3,1,8501,31231,6,314994
GKQIJYDH,2025,3,3,1,8501,1422746,80,18444165
VBYCLTYZ,2025,3,3,1,8505,3238,0,128729
GYHKIVQT,2025,3,3,1,8505,193979,0,8428896
ROACSLMG,2025,3,3,1,8505,181123,0,601017
VMAQSTJE,2025,3,3,1,8527,7,7,936
XIFHSOWQ,2025,3,3,1,8708,184,0,9968
FITUEHWN,2025,3,3,1,8714,6864,8810,99002
UGEQLMXM,2025,3,3,1,8714,1046,0,40807
BLANHGYY,2025,3,3,1,9022,15,1,4000
BUZIIBYG,2025,3,3,1,9403,2620882,0,6487648
JBVHSUWY,2025,4,1,1,1210,11527,0,160696
ELQGMQWE,2025,4,1,1,2002,33305,0,46182
AHMDUILJ,2025,4,1,1,2102,1713,0,12338
XIPPENFQ,2025,4,1,1,2501,132500,0,31071
FTSVTTSR,2025,4,1,1,2529,181216,0,126955
XMKRPGLB,2025,4,1,1,2529,593700,0,209719
FWUCPMMW,2025,4,1,1,2701,5,0,5
RCBZUSIM,2025,4,1,1,2805,0,0,1920
ZKENOUDA,2025,4,1,1,2805,1030,0,334542
WQMVCOEM,2025,4,1,1,2805,27,0,49996
BSRMSVTC,2025,4,1,1,2805,1,0,194
LLHREMKS,2025,4,1,1,2807,4579,0,28630
DNMPSKTB,2025,4,1,1,2811,1068224,0,1974812
WPQXWHYO,2025,4,1,1,2811,2496327,0,4134738
VWMBASNE,2025,4,1,1,2811,5756,0,59023
RJGPVEXX,2025,4,1,1,2811,26114,0,204323
ATLDMDBO,2025,4,1,1,2814,60687775,0,21498380
SAHWCZNH,2025,4,1,1,2825,42241,0,1135491
LUENUFGA,2025,4,1,1,2833,207061,0,817957
HXYSSRXE,2025,4,1,1,2836,9429261,0,2295243
QRKRBYJL,2025,4,1,1,2841,59417,0,1788263
FRHNWLNI,2025,4,1,1,2846,41700,0,889566
MBSBZBXA,2025,4,1,1,2846,112057,0,941145
BJALXPFS,2025,4,1,1,2847,8263,0,41009
RAWUKQMJ,2025,4,1,1,2916,63561,0,1168810
ZGJXVMNI,2025,4,1,1,3006,1694,0,1541756
LRVGFDFM,2025,4,1,1,3102,20898075,0,9865112
BTMOEMEP,2025,4,1,1,3102,11725885,0,5280206
UXSPKBJR,2025,4,1,1,3206,29,0,11683
BEZYMBBT,2025,4,1,1,3207,1059,0,1047996
SAAYMURU,2025,4,1,1,3215,1066,0,8011
QJQJSWFU,2025,4,1,1,3307,23801,0,110679
EVBVXETX,2025,4,1,1,3404,531788,0,1594448
DUCMGGNW,2025,4,1,1,3806,346120,0,666635
NAQIHUKZ,2025,4,1,1,3813,4,0,4695
OJIFIHMZ,2025,4,1,1,3815,1078,0,377788
STZDBITS,2025,4,1,1,3815,932460,0,7758663
IGDVVKUD,2025,4,1,1,3824,100,0,3869
LPHPPJUG,2025,4,1,1,3824,394683,0,268973
FCYBOAXC,2025,4,1,1,3824,13323049,0,43873529
JPBRUTWP,2025,4,1,1,3904,288233,0,1606237
LTOYKIML,2025,4,1,1,3909,21053,0,35621
QVLMOEYE,2025,4,1,1,4202,2523,7046,315166
JERHKLYW,2025,4,1,1,4601,71,0,1143
ZXERAXWP,2025,4,1,1,4802,738,0,3531
LSOIUSXD,2025,4,1,1,5111,992,3856,88158
XUOIQPFL,2025,4,1,1,5205,518709,0,1591904
WBLJNPZQ,2025,4,1,1,5309,2167,8254,36199
OXKURKXR,2025,4,1,1,5402,1305,0,18107
WHPUAOID,2025,4,1,1,5512,2280,3787,54219
AXULOHBQ,2025,4,1,1,5515,7107,21644,55994
DBWLZWNK,2025,4,1,1,5602,35489,0,332053
NZKBIBNU,2025,4,1,1,5609,32284,0,122047
OKMBFVKS,2025,4,1,1,5705,404194,187157,693662
HCDTGMST,2025,4,1,1,6006,2989,0,23599
VUAFAIYJ,2025,4,1,1,6101,83,161,15115
CCLHWFWF,2025,4,1,1,6211,409154,1259510,10318321
OGAFEHLU,2025,4,1,1,7202,500,0,19781
SDWAYPIK,2025,4,1,1,7207,4718840,0,2167307
FDXPMYGF,2025,4,1,1,7907,6,0,315
UIFPPCLR,2025,4,1,1,8102,1,0,290
FQCLOEXA,2025,4,1,1,8102,4757,0,606944
APQGTRMF,2025,4,1,1,8105,195,0,833
ZCELVYQU,2025,4,1,1,8461,36070,2,1187539
KAGJCHMR,2025,4,1,1,8467,10,69,6444
KJNSOAHR,2025,4,1,1,8479,219026,0,5562954
KFQSHBNH,2025,4,1,1,8501,56582,357,1933603
RJCAXSGH,2025,4,1,1,8501,115959,139,1279792
QKXNTIIB,2025,4,1,1,8501,23945,7,281413
UQYUIVVR,2025,4,1,1,8501,81289,4,2789289
GKQIJYDH,2025,4,1,1,8501,164007,33,2609060
VBYCLTYZ,2025,4,1,1,8505,4595,0,146015
GYHKIVQT,2025,4,1,1,8505,232943,0,9126661
ROACSLMG,2025,4,1,1,8505,325544,0,1072247
VMAQSTJE,2025,4,1,1,8527,2950,441,31042
XIFHSOWQ,2025,4,1,1,8708,525,0,24998
FITUEHWN,2025,4,1,1,8714,1316,2384,17463
UGEQLMXM,2025,4,1,1,8714,1000,0,18376
BUZIIBYG,2025,4,1,1,9403,2647455,0,6889610
DEWLVASR,2025,4,2,1,3038,48309,0,216217
JSLXRQOK,2025,4,2,1,5119,0,0,2643
JBVHSUWY,2025,4,2,1,1210,1260,0,15990
ELQGMQWE,2025,4,2,1,2002,65265,0,243777
AHMDUILJ,2025,4,2,1,2102,30480,0,73238
XIPPENFQ,2025,4,2,1,2501,27361,0,39487
FTSVTTSR,2025,4,2,1,2529,48000,0,28399
XMKRPGLB,2025,4,2,1,2529,487000,0,162732
FWUCPMMW,2025,4,2,1,2701,0,0,0
RCBZUSIM,2025,4,2,1,2805,0,0,0
ZKENOUDA,2025,4,2,1,2805,0,0,0
WQMVCOEM,2025,4,2,1,2805,76,0,127746
BSRMSVTC,2025,4,2,1,2805,429,0,27722
DDEXPPXU,2025,4,2,1,2807,19900,0,13858
LLHREMKS,2025,4,2,1,2807,1308,0,14461
DNMPSKTB,2025,4,2,1,2811,558641,0,1599283
WPQXWHYO,2025,4,2,1,2811,1312647,0,2171972
VWMBASNE,2025,4,2,1,2811,6943,0,33479
RJGPVEXX,2025,4,2,1,2811,36219,0,276689
ATLDMDBO,2025,4,2,1,2814,30008950,0,10432731
SAHWCZNH,2025,4,2,1,2825,84154,0,1830116
LUENUFGA,2025,4,2,1,2833,100455,0,397112
HXYSSRXE,2025,4,2,1,2836,4576016,0,1076253
QRKRBYJL,2025,4,2,1,2841,37035,0,1520865
FRHNWLNI,2025,4,2,1,2846,2177,0,279849
MBSBZBXA,2025,4,2,1,2846,20823,0,400565
BJALXPFS,2025,4,2,1,2847,25722,0,159925
RAWUKQMJ,2025,4,2,1,2916,75746,0,1059500
ZGJXVMNI,2025,4,2,1,3006,907,0,932884
LRVGFDFM,2025,4,2,1,3102,6698649,0,2811878
BTMOEMEP,2025,4,2,1,3102,2270011,0,1067365
UXSPKBJR,2025,4,2,1,3206,73,0,40413
BEZYMBBT,2025,4,2,1,3207,1102,0,1165545
SAAYMURU,2025,4,2,1,3215,435,0,9358
QJQJSWFU,2025,4,2,1,3307,261,0,4351
EVBVXETX,2025,4,2,1,3404,388664,0,1007547
DUCMGGNW,2025,4,2,1,3806,215217,0,503517
NAQIHUKZ,2025,4,2,1,3813,0,0,0
XIIEJNEE,2025,4,2,1,3815,50,0,80
OJIFIHMZ,2025,4,2,1,3815,29424,0,2069547
STZDBITS,2025,4,2,1,3815,818678,0,4385164
IGDVVKUD,2025,4,2,1,3824,2800,0,15721
SNHYOVBM,2025,4,2,1,3824,17,0,150
LPHPPJUG,2025,4,2,1,3824,777423,0,529767
FCYBOAXC,2025,4,2,1,3824,9200864,0,31187542
JPBRUTWP,2025,4,2,1,3904,190823,0,1747625
LTOYKIML,2025,4,2,1,3909,30641,0,120661
QVLMOEYE,2025,4,2,1,4202,2422,4522,377756
JERHKLYW,2025,4,2,1,4601,76,0,4272
ZXERAXWP,2025,4,2,1,4802,15,0,605
LSOIUSXD,2025,4,2,1,5111,173,467,14998
XUOIQPFL,2025,4,2,1,5205,331780,0,958212
WBLJNPZQ,2025,4,2,1,5309,1143,2931,32560
OXKURKXR,2025,4,2,1,5402,1926,0,69672
WHPUAOID,2025,4,2,1,5512,0,0,0
AXULOHBQ,2025,4,2,1,5515,126,553,704
DBWLZWNK,2025,4,2,1,5602,11597,0,148813
NZKBIBNU,2025,4,2,1,5609,5908,0,67372
OKMBFVKS,2025,4,2,1,5705,222330,126355,358811
HCDTGMST,2025,4,2,1,6006,4066,0,31501
VUAFAIYJ,2025,4,2,1,6101,74,95,14113
CCLHWFWF,2025,4,2,1,6211,250461,833445,5739813
OGAFEHLU,2025,4,2,1,7202,0,0,0
SDWAYPIK,2025,4,2,1,7207,748204,0,405282
FDXPMYGF,2025,4,2,1,7907,6,0,369
UIFPPCLR,2025,4,2,1,8102,20,0,2825
KEUWZRKO,2025,4,2,1,8102,1185,0,73502
FQCLOEXA,2025,4,2,1,8102,2255,0,239421
APQGTRMF,2025,4,2,1,8105,104,0,1112
ZCELVYQU,2025,4,2,1,8461,0,0,0
KAGJCHMR,2025,4,2,1,8467,10,5,3634
KJNSOAHR,2025,4,2,1,8479,85333,0,4208061
KFQSHBNH,2025,4,2,1,8501,99162,880,3626791
RJCAXSGH,2025,4,2,1,8501,162463,274,1858505
QKXNTIIB,2025,4,2,1,8501,26550,6,416867
UQYUIVVR,2025,4,2,1,8501,35529,8,752975
GKQIJYDH,2025,4,2,1,8501,4111720,100,41757759
VBYCLTYZ,2025,4,2,1,8505,725,0,20458
GYHKIVQT,2025,4,2,1,8505,107910,0,3185217
ROACSLMG,2025,4,2,1,8505,160125,0,528927
VMAQSTJE,2025,4,2,1,8527,350,61,4011
XIFHSOWQ,2025,4,2,1,8708,98,0,5465
FITUEHWN,2025,4,2,1,8714,153,620,7810
UGEQLMXM,2025,4,2,1,8714,995,0,30159
BUZIIBYG,2025,4,2,1,9403,1767568,0,5891423
DEWLVASR,2025,4,3,1,3038,4312,0,13681
JSLXRQOK,2025,4,3,1,5119,0,0,23680
JBVHSUWY,2025,4,3,1,1210,10000,0,58248
ELQGMQWE,2025,4,3,1,2002,91283,0,181392
AHMDUILJ,2025,4,3,1,2102,12720,0,29933
XIPPENFQ,2025,4,3,1,2501,164091,0,76591
FTSVTTSR,2025,4,3,1,2529,120000,0,80350
XMKRPGLB,2025,4,3,1,2529,585715,0,261332
FWUCPMMW,2025,4,3,1,2701,0,0,0
RCBZUSIM,2025,4,3,1,2805,1,0,3826
ZKENOUDA,2025,4,3,1,2805,532,0,109416
WQMVCOEM,2025,4,3,1,2805,0,0,0
DJBLNPNC,2025,4,3,1,2805,1,0,1741
BSRMSVTC,2025,4,3,1,2805,926,0,387631
DDEXPPXU,2025,4,3,1,2807,600,0,769
LLHREMKS,2025,4,3,1,2807,1818,0,23782
DNMPSKTB,2025,4,3,1,2811,1552970,0,2914637
WPQXWHYO,2025,4,3,1,2811,3123451,0,5569837
VWMBASNE,2025,4,3,1,2811,20294,0,156331
RJGPVEXX,2025,4,3,1,2811,48433,0,288500
ATLDMDBO,2025,4,3,1,2814,28678719,0,10519328
SAHWCZNH,2025,4,3,1,2825,7109,0,300534
LUENUFGA,2025,4,3,1,2833,208095,0,727509
HXYSSRXE,2025,4,3,1,2836,10561605,0,2413941
QRKRBYJL,2025,4,3,1,2841,32768,0,1037645
FRHNWLNI,2025,4,3,1,2846,5596,0,407278
MBSBZBXA,2025,4,3,1,2846,8867,0,2377276
BJALXPFS,2025,4,3,1,2847,32778,0,81272
RAWUKQMJ,2025,4,3,1,2916,126142,0,2092455
ZGJXVMNI,2025,4,3,1,3006,1474,0,1090886
LRVGFDFM,2025,4,3,1,3102,911011,0,661573
BTMOEMEP,2025,4,3,1,3102,7521721,0,3505737
UXSPKBJR,2025,4,3,1,3206,82,0,335866
BEZYMBBT,2025,4,3,1,3207,2433,0,2469766
SAAYMURU,2025,4,3,1,3215,1159,0,15480
QJQJSWFU,2025,4,3,1,3307,9993,0,23855
EVBVXETX,2025,4,3,1,3404,377294,0,1331529
DUCMGGNW,2025,4,3,1,3806,533897,0,1184424
NAQIHUKZ,2025,4,3,1,3813,0,0,0
XIIEJNEE,2025,4,3,1,3815,0,0,0
OJIFIHMZ,2025,4,3,1,3815,1924,0,370844
STZDBITS,2025,4,3,1,3815,1387515,0,7257801
PYZMVUWD,2025,4,3,1,3824,3400,0,22535
IGDVVKUD,2025,4,3,1,3824,0,0,0
SNHYOVBM,2025,4,3,1,3824,17979,0,56579
LPHPPJUG,2025,4,3,1,3824,803332,0,611354
FCYBOAXC,2025,4,3,1,3824,12584934,0,47020751
JPBRUTWP,2025,4,3,1,3904,165559,0,1547278
LTOYKIML,2025,4,3,1,3909,40592,0,163877
